Username,ProfileLink,DisplayName,Title,CarID,CarHueAngle,Speed,Races,Points,Accuracy,Team
bobthebuilder120822,https://www.nitrotype.com/racer/bobthebuilder120822,BOBTHEBUILDER120822,Keyboard Cat,77,20,84.01515526780652,18261,2418197.4205044867,93.25146809541992,TVX
jesustake_the_wheel,https://www.nitrotype.com/racer/jesustake_the_wheel,DylanJ 396k,Operation: Typing,166,20,95.91729577112149,17130,2399525.286314274,94.67332149552419,P1RE
smalltownfame,https://www.nitrotype.com/racer/smalltownfame,summrs,Hot Hot Hot!,68,140,100.8073732271226,16429,2380974.800836976,96.35742549154577,TVX
weslanea,https://www.nitrotype.com/racer/weslanea,truly broken 90k,Keyboard Smasher,105,260,95.19829641525585,16789,2365878.3427790008,95.47369447385677,SPRME
givemegoldasap,https://www.nitrotype.com/racer/givemegoldasap,El1te Stxr,North Pole Navigator,77,240,119.19664589429703,15615,2341654.7148987153,93.96206337624571,NCT
billy33,https://www.nitrotype.com/racer/billy33,,On Thin Ice,177,120,57.112156239587875,18146,2303868.3423934015,98.76069459621378,N8TE
apicomplexa,https://www.nitrotype.com/racer/apicomplexa,Can I Have Gold Plz,Unda da Sea,331,120,154.70065730418415,13382,2287381.6573501066,96.3797090667982,WP
yoboytyler123,https://www.nitrotype.com/racer/yoboytyler123,Cash                                              ,Ca$h Collector,338,280,97.0352325516315,16246,2274777.2885479983,94.27889084132839,ZL
eiliteracer,https://www.nitrotype.com/racer/eiliteracer,gold 4 for me 2 join,Golden Student,77,0,99.05328893374967,16077,2260655.2905975874,94.03959413893375,TXT
aksi13,https://www.nitrotype.com/racer/aksi13,Lavalogy,League Champion,371,200,54.37549322928218,18182,2240979.8194251386,96.90607847251465,LLJ4R
deperst2,https://www.nitrotype.com/racer/deperst2,Leah Halton,Raw Racing Recruit,89,260,103.763115684755,14604,2150469.5418723053,96.95192321434526,BKYS
77uu,https://www.nitrotype.com/racer/77uu,SlimJimPingu,Lord of the Practice,155,0,116.80741082907119,13850,2013883.8445643822,91.79505959175552,SSH
jxsh0427,https://www.nitrotype.com/racer/jxsh0427,RMS Jxsh,Hot Hot Hot!,379,0,97.82462367604796,14653,1947684.3944101576,89.26093442027575,42712
070716f8e5153f91fa44db65db76c844,https://www.nitrotype.com/racer/070716f8e5153f91fa44db65db76c844,Abadger,Nitro Rich,338,0,169.11959628025497,10674,1900387.0166288167,96.46677276003186,N8TE
34vela,https://www.nitrotype.com/racer/34vela,34 vela,League Champion,371,0,120.02640251268421,12218,1875856.31924521,95.94970326251806,SPRME
adventx11,https://www.nitrotype.com/racer/adventx11,GIVENTGOLDIGIVE20MIL,Nitro Rich,241,320,122.83243074461132,11595,1846941.8938595494,98.68140381225773,ZTAGZ
jointeamwp,https://www.nitrotype.com/racer/jointeamwp,GiftGoldpls,Raw Racing Recruit,68,0,139.04712132972887,11323,1837186.5115958443,95.71096063775141,TFV
redragon999,https://www.nitrotype.com/racer/redragon999,goldplz,Wave Breaker,110,340,140.80922390139185,10885,1816103.768257509,97.91086367849375,CAM0
lacanenjoyer,https://www.nitrotype.com/racer/lacanenjoyer,-Pearl_Games-,Extraterrestrial,380,40,100.1731873051403,12347,1778965.442814071,95.99843711394703,PSR
monfils,https://www.nitrotype.com/racer/monfils,Dravik,Speed Demon,1,240,103.14403136304237,11966,1764331.229321355,97.27743188346614,ECS
notmegan13,https://www.nitrotype.com/racer/notmegan13,Not Megan,Keyboard Cat,33,320,54.03945090212789,14343,1710446.5458487507,93.88545994847208,NTPD1
plsgivemego1d,https://www.nitrotype.com/racer/plsgivemego1d,plsgivemego1d,Keyboard Cat,51,0,81.62320374896858,11918,1620956.773005334,96.58943224344522,WP
a4ebe577d455c102ed6ef8620230c4d9,https://www.nitrotype.com/racer/a4ebe577d455c102ed6ef8620230c4d9,Silis carpal tunnel,League Champion,1,0,115.54314204393225,10143,1586378.0124133646,99.13146086129628,N8TE
m3tro_alt,https://www.nitrotype.com/racer/m3tro_alt,GiftGoldpls,Keyboard Cat,86,0,101.90360180615352,10816,1559568.0843359197,95.52111027299294,WP
guccisnowflake1,https://www.nitrotype.com/racer/guccisnowflake1,Comeback is ON,404 Not Found,198,0,112.16329009977838,10324,1519203.9459125092,94.27927846610865,VG
swaggyguy229,https://www.nitrotype.com/racer/swaggyguy229,Join LXW 4 Cash,Legendary Lapper,134,0,130.97201025732818,9599,1505953.5339399003,94.8034862569799,LXW
quwenley,https://www.nitrotype.com/racer/quwenley,YT quwenley,2icy4u,266,0,78.75280466995959,10775,1467375.1866981813,97.7090165257997,N8TE
tang_e_rine,https://www.nitrotype.com/racer/tang_e_rine,KingAnnyomyus2013Alt,404 Not Found,185,0,111.97281492526517,9347,1428120.0349520866,97.95028709677558,ECS
rebelles,https://www.nitrotype.com/racer/rebelles,goofykid 20k,Drift King,77,0,95.98975076756366,9893,1398332.2935941413,95.50710942383775,LXW
f98269bc62940a03c08127de89d2c122,https://www.nitrotype.com/racer/f98269bc62940a03c08127de89d2c122,AustinS,Yo,371,0,115.65766159092875,9498,1380407.5777177317,92.0849867993371,FFS
fb806a1ca1f4ee5741e9971d4f316ca7,https://www.nitrotype.com/racer/fb806a1ca1f4ee5741e9971d4f316ca7,AllMight,Titan of the Track,346,40,103.01756097964382,9351,1373678.6763264912,96.95926110203726,SPRME
gimmickfps,https://www.nitrotype.com/racer/gimmickfps,Governor,2icy4u,198,0,93.7088405952607,9366,1343973.2732883403,97.71234939201912,FASZ
dinosaorrrr,https://www.nitrotype.com/racer/dinosaorrrr,-dino-,Overdrive,58,0,106.32736964620263,9224,1337676.264628703,94.68385261983892,IR
racer2395,https://www.nitrotype.com/racer/racer2395,Mamba Typer,Keyboard Cat,266,0,134.86889340012561,7944,1311980.896283468,98.63781981866474,PR2W
karson_cupples1234,https://www.nitrotype.com/racer/karson_cupples1234,-Karson_Cupples-,Nitro Rich,233,100,104.54517586744537,8660,1301941.4988993588,98.73061661325539,FFS
glorious_gaming1,https://www.nitrotype.com/racer/glorious_gaming1,daLEGND,Legendary Lapper,371,40,96.05389425215184,8967,1291829.0426393398,97.32335948454406,LEGNDS
charmtooth,https://www.nitrotype.com/racer/charmtooth,rtx 5070 ti,Holiday Hacker,70,180,87.39086582853896,9492,1289214.3514799608,94.52015752366214,LXW
a4b32c36e1b8e965b34637174d0ef4a5,https://www.nitrotype.com/racer/a4b32c36e1b8e965b34637174d0ef4a5,Abstr4ct,Problem Solver,219,60,91.86897431226089,8811,1260055.5223037188,97.99559282668291,TXT
cliffordthecat,https://www.nitrotype.com/racer/cliffordthecat,Cliff0rd,Lil' Cash Dabbler,227,80,97.19582387962947,8882,1253025.7224264701,94.937220075675,ZL
dodgers_all_day,https://www.nitrotype.com/racer/dodgers_all_day,Steph Nightmare_,League Champion,373,20,136.31672035878972,7346,1233890.0390408894,99.8865632081111,L3JENS
153489,https://www.nitrotype.com/racer/153489,Swimming Pools,For the Win!,129,300,114.28887413011464,8039,1229893.7111384165,97.35685601947277,SPRME
869d2fb0ddf662b2c13ab11efe0adae8,https://www.nitrotype.com/racer/869d2fb0ddf662b2c13ab11efe0adae8,_xX_Goofy_Xx_,404 Not Found,250,0,91.40733884066577,9043,1227042.2420089673,93.12718893480914,SPRME
glombara,https://www.nitrotype.com/racer/glombara,kardinal,Legendary Lapper,155,120,89.62107889733839,8983,1216876.6973320914,93.5459529671536,PSR
kingfortnit3,https://www.nitrotype.com/racer/kingfortnit3,DINO-MITE,League Champion,77,120,80.99901636251758,8694,1208165.3906311397,98.90812085529757,MEYBO
nebulain,https://www.nitrotype.com/racer/nebulain,My fingers hurt,Keyboard Cat,77,0,84.03731188809957,8740,1195596.8285084455,96.32253938227264,SPRME
emacisgoofy,https://www.nitrotype.com/racer/emacisgoofy,Emacisgoofy,Millionaire,51,0,129.77086335011575,7113,1172828.9050266866,99.999900200547,DIV1
donp1,https://www.nitrotype.com/racer/donp1,L2trappy1,404 Not Found,338,0,101.38199400668819,8051,1161543.9826232404,95.74112501149482,N8TE
mycowz,https://www.nitrotype.com/racer/mycowz,UsernameModerated,Shattered,266,260,93.13154270302955,8087,1157890.2841541797,97.68939246381329,CAM0
nateb3a,https://www.nitrotype.com/racer/nateb3a,Flower,League Champion,371,0,98.99277025145699,8145,1152826.5418269392,94.67649829870712,TWO
aquaberserker,https://www.nitrotype.com/racer/aquaberserker,Ouranos,League Champion,371,180,126.7621658026219,7264,1119520.18141229,94.33097453426157,S0RC
herovision,https://www.nitrotype.com/racer/herovision,Kairos,Nitro Rich,77,200,68.02205117002275,8955,1119223.0273668363,93.26324364190329,IR
5bd992bec28696388b283d9e48d5337e,https://www.nitrotype.com/racer/5bd992bec28696388b283d9e48d5337e,Can I be an officer,Tilted Typist,378,320,91.80604198766416,7918,1110365.6964966957,96.11391210114991,PR2W
futureneuromillion,https://www.nitrotype.com/racer/futureneuromillion,Future Neuromillion,League Champion,77,60,93.55127857772698,7938,1090241.868940694,93.57455730180314,SPRME
lorelaigilmoree,https://www.nitrotype.com/racer/lorelaigilmoree,No One,Keyboard Cat,66,0,86.05802497162315,7753,1082290.0084948807,97.59997917796579,NTPD1
gsupr3m3_kingg,https://www.nitrotype.com/racer/gsupr3m3_kingg,PR4NK573R,404 Not Found,201,0,174.66807422589957,5746,1076421.3772510095,100.0,CAM0
zucchini_alt_w,https://www.nitrotype.com/racer/zucchini_alt_w,view_my_team,Keyboard Cat,52,0,90.05387269458619,7533,1058508.0917243382,96.88968459769623,CAM0
bb403ac5b26dd195b889631bce0e8fcc,https://www.nitrotype.com/racer/bb403ac5b26dd195b889631bce0e8fcc,Hahaha,Original Gangster,331,0,90.80741987835768,7523,1057262.7122152157,96.65322871596975,VKS
newaccforgrinding,https://www.nitrotype.com/racer/newaccforgrinding,Join This teamGoated,Keyboard Cat,51,140,152.1837103667691,6000,1037767.794080675,98.22220274374502,CAM0
9649802,https://www.nitrotype.com/racer/9649802,The First Race,Rocky,48,0,82.26492955255556,7610,1026854.575004828,95.60868817450876,N8TE
axionthegoat,https://www.nitrotype.com/racer/axionthegoat,imppp,Santa’s Lil’ Helper,120,0,107.11783898963444,6811,1017527.778390445,97.28823990153296,ECS
gr33nbalin3,https://www.nitrotype.com/racer/gr33nbalin3,GREENBALINE,Nitro Rich,266,40,75.68498949613098,7454,1011319.8623277439,98.42740241459133,CZBZ
heroyo,https://www.nitrotype.com/racer/heroyo,Vortex,Nitro Rich,77,280,68.90108942481818,7932,1009536.601213099,94.66224447225699,TXT
nileshgawli,https://www.nitrotype.com/racer/nileshgawli,nileshgawli,Extraterrestrial,198,280,89.36547152756854,7080,995245.5101849183,97.15837829686598,NTPD1
zefflint,https://www.nitrotype.com/racer/zefflint,zefflint 20k,California Dreamin',322,180,70.65731737539542,7807,991210.0075482242,93.81919915492027,NCT
elixerfixer,https://www.nitrotype.com/racer/elixerfixer,ElixerFixer,Original Gangster,373,340,71.58843001798972,8105,990718.8263834859,90.01525741888929,FFS
56970d407de5bebc2738ad974b9002f4,https://www.nitrotype.com/racer/56970d407de5bebc2738ad974b9002f4,LukTzu3 - 45K,A E S T H E T I C,371,0,138.2225778124695,6106,977803.4527380752,94.69393563601618,NS7
curryfanw_w,https://www.nitrotype.com/racer/curryfanw_w,-W1LD-SHADOW-YT ,League Champion,208,0,89.5879947703703,7380,967365.6031125967,90.52816579582091,TXT
sanduok,https://www.nitrotype.com/racer/sanduok,ur favorite princess,League Champion,371,60,103.54136182585366,6562,961529.2070155101,96.54690853899925,S0RC
p_l_a_y_e_r_1,https://www.nitrotype.com/racer/p_l_a_y_e_r_1,P_L_A_Y_E_R_1_,League Champion,277,140,101.6403982419948,6472,960764.0159855124,98.42801128991039,CZBZ
stonksfish,https://www.nitrotype.com/racer/stonksfish,Voxel 7k,Original Gangster,209,320,103.25691671755366,6672,958529.3782910436,94.74769889409077,VXL
zikritax,https://www.nitrotype.com/racer/zikritax,Zikritax,League Champion,77,120,98.19273385220713,6881,952248.7650775763,92.81791302931688,FERAL
enochbaisden5,https://www.nitrotype.com/racer/enochbaisden5,enochbaisden5,Legendary Lapper,88,240,54.99853144972801,7676,947812.3531112554,96.84556004594184,CZBZ
kingannyomyus2013,https://www.nitrotype.com/racer/kingannyomyus2013,"KingCrossing,North",Down to the Wire,126,260,60.060307154451245,7755,935114.9461017643,92.73402727104525,SPRME
kanammaz,https://www.nitrotype.com/racer/kanammaz,ShadowMaznator,Extraterrestrial,379,40,114.35509199578107,5958,933992.9213851688,99.73614595460235,TVM
kamryn234t54345,https://www.nitrotype.com/racer/kamryn234t54345,༺Survivor༻,Pit Crew,150,100,93.54995716303517,6805,904515.7684011015,90.55991101302875,FASZ
nebu1951,https://www.nitrotype.com/racer/nebu1951,LEGNDnebu,404 Not Found,266,20,110.31722091729509,5922,900572.417111968,98.01089534481282,LEGNDS
b8f198a649472b2d9780459f60e779c5,https://www.nitrotype.com/racer/b8f198a649472b2d9780459f60e779c5,Chica Melodyyyy,Epic Nitro User,338,0,172.04965694259343,4767,886227.7659882364,99.93768565915204,RL
highambitions,https://www.nitrotype.com/racer/highambitions,navye_,I Have Fans!,371,0,66.07280772325021,7000,854082.5573782513,91.71308782375587,RFTP
53623_nightmare,https://www.nitrotype.com/racer/53623_nightmare,5k Nightmare_,Keyboard Cat,330,0,127.01169732980172,5211,851447.5202090775,99.93175617271844,L3JENS
coltonsadler,https://www.nitrotype.com/racer/coltonsadler,K Y R O,Top Tier,107,0,82.73027891229921,6268,849443.2791516347,95.86566092946849,RL
gamerman180,https://www.nitrotype.com/racer/gamerman180,[SYN]J,Emperor,88,0,133.20665349337895,5199,832993.7184254465,96.16969524677425,SBD2
typingdemon12321,https://www.nitrotype.com/racer/typingdemon12321,NurturingLimeBedbug,Keyboard Cat,51,140,77.99350766456267,6267,831345.8839646506,95.43713610529187,IR
miki80,https://www.nitrotype.com/racer/miki80,miki80,Keyboard Cat,207,280,87.3229354078504,6061,828878.1890111369,95.19324439027575,ZER0SE
ily2thestars,https://www.nitrotype.com/racer/ily2thestars,~ILY x3~,Rival Team,105,320,101.5200665419006,5661,806234.9683876769,94.4674627721677,BEEHVE
c01882935ad425c080b8856df28ca1a8,https://www.nitrotype.com/racer/c01882935ad425c080b8856df28ca1a8,GlowingSilverTermite,Insert Title Here,28,300,62.33038147964191,6329,794453.925742663,95.70068020864552,BEEHVE
santino999,https://www.nitrotype.com/racer/santino999,The Wip Experience,Rolling Royalty Racer,215,140,88.57313239082372,5675,782966.8083199639,95.62062717667901,A3
savegeness,https://www.nitrotype.com/racer/savegeness,Go P1NK or Go Home,Operation: Typing,50,320,70.80094484340849,5858,765375.7764459578,96.49507900625262,PR2W
big_mike,https://www.nitrotype.com/racer/big_mike,๖ۣۜǤнσsτ༻_,Unstoppable,58,220,83.3805265938593,5828,765001.4253831789,92.64088472236926,NCT
kj0jmvfkul,https://www.nitrotype.com/racer/kj0jmvfkul,x                                                 ,2icy4u,121,0,111.47987432197958,4906,764058.2032685957,99.99974760583098,MEYBO
tryhardwillwork,https://www.nitrotype.com/racer/tryhardwillwork,policeman 18k,May The 4th Be With You,77,280,98.26604643036538,5434,763222.6201506468,94.17980292938955,FTHM
humble4,https://www.nitrotype.com/racer/humble4,HUMBLE,What's Cookin'?,371,40,123.8477326968974,4861,762176.5106609126,96.83203834102235,N8TE
wilfried,https://www.nitrotype.com/racer/wilfried,Sneeza001,Practice Makes Perfect,34,180,96.14484511132625,5218,751874.2707844825,97.31212737920384,FTHM
maiisoh,https://www.nitrotype.com/racer/maiisoh,Lyrica,I Hate Words,316,260,90.63052391121562,5153,740763.0490076949,98.92542824743425,NTPD1
jaguarspeed105,https://www.nitrotype.com/racer/jaguarspeed105,_ROAD_TO_10K_,Nitro Burnout,241,0,173.03551665947177,3979,740477.1624320672,99.77403643994106,EXTRME
coojay,https://www.nitrotype.com/racer/coojay,-_Cooljay_-,Auto Avenger,325,0,90.14322171182567,5336,723596.8292596885,93.47562999061574,NTPD1
me_legend_123,https://www.nitrotype.com/racer/me_legend_123,M O O S E,Can-Do Dynamo,379,180,54.95325368286741,6258,712504.3414852031,89.31438108264803,TMW
jen0_7777,https://www.nitrotype.com/racer/jen0_7777,,Rookie Racer,54,0,108.48295621633885,4718,712093.0786281801,97.85378965242583,RR
codygraves2027,https://www.nitrotype.com/racer/codygraves2027,codygraves2027,Nitro Rich,185,0,173.99535243996903,3736,698623.3183578621,100.0,CAM0
blitz_error_error,https://www.nitrotype.com/racer/blitz_error_error,Blitz -13K-,Nitro Rich,164,20,71.82957435277443,5685,696337.9229058786,90.1203499062088,P1RE
ha_saahn,https://www.nitrotype.com/racer/ha_saahn,Angel does it again,League Champion,371,40,134.1625036411302,4210,691961.2705631496,98.37210646687504,T0WER
frozenice13,https://www.nitrotype.com/racer/frozenice13,Luigi XIV,Mystery Man,378,0,60.37188883192652,5465,684256.6433588122,96.17556766562805,CAM0
koyomialt,https://www.nitrotype.com/racer/koyomialt,Love Her Forever,Boo!,378,260,92.13178074410679,4731,683944.4303660487,98.97352970707759,CAM0
2eaabf6e85b6ff043f98780df6dd74e4,https://www.nitrotype.com/racer/2eaabf6e85b6ff043f98780df6dd74e4,Blake0830,Vroooom?,206,180,133.50446047484593,4122,683754.2275512983,99.47647466521866,TXT
moilyn,https://www.nitrotype.com/racer/moilyn,✨꧁⚽WF⚽꧂✨,League Champion,372,340,75.1435461469192,5054,682481.9162368765,98.15819780514407,PR2W
worksmarternotharder,https://www.nitrotype.com/racer/worksmarternotharder,Serendipity,404 Not Found,360,320,94.62288900348074,4770,681758.0148186388,97.02315325248071,NTPD1
hadenmp412c_alt,https://www.nitrotype.com/racer/hadenmp412c_alt,gold                                              ,Raw Racing Recruit,107,60,113.2076379344198,4618,680658.8263067862,94.11811126730395,SPRME
joeatvcs,https://www.nitrotype.com/racer/joeatvcs,_Eleanor_,League Champion,371,0,106.72050983516147,4534,679864.9725715949,97.77511351813189,SSH
razitsu,https://www.nitrotype.com/racer/razitsu,razitsu,Endurance Racer,68,0,74.77694610778444,5074,676203.2355124489,97.00106103981902,SPRME
divinev2,https://www.nitrotype.com/racer/divinev2,Divinity - 27k,Where's the remote?,338,60,119.21510172646171,4409,673124.0200960028,95.65365206443856,P1RE
2929126264,https://www.nitrotype.com/racer/2929126264,Thunderbolt,League Champion,124,0,137.12498906163404,4077,668905.1483352374,97.33362036104228,S0RC
cocomelon_cool,https://www.nitrotype.com/racer/cocomelon_cool,Dmitry 20k,Filthy Rich,262,160,145.65864842733973,4034,667492.6862871301,95.73994768287186,B0MBA
reality1356,https://www.nitrotype.com/racer/reality1356,GoldenHour,Unda da Sea,265,0,111.82493130325079,4378,666685.7454368575,97.67076123332168,RL
bd4984a5201186d64bbf984483f82d40,https://www.nitrotype.com/racer/bd4984a5201186d64bbf984483f82d40,Blueyounglion,Down to the Wire,86,0,70.16052171051648,5232,666315.5007290192,94.28015559225211,PSR
dnivs13,https://www.nitrotype.com/racer/dnivs13,DNivs13,Insert Title Here,343,280,55.90718759320011,5479,664709.8976828251,94.81528544176578,SSH
25cafe288fe664b2447bdccd35ebdf23,https://www.nitrotype.com/racer/25cafe288fe664b2447bdccd35ebdf23,Unreal,Fleet Admiral,361,300,87.03746777571061,4727,659518.6747151405,97.21491497973845,TVM
gl0rytotheking,https://www.nitrotype.com/racer/gl0rytotheking,zach nt,Down to the Wire,363,60,82.84444948884871,4828,654170.9902870475,95.80901046896008,BEEHVE
mrimtoslow,https://www.nitrotype.com/racer/mrimtoslow,20K Races Soon,The ATM Machine,198,0,78.9020132391947,5134,649827.5602856592,90.76545909745548,BEEHVE
xxspeedo,https://www.nitrotype.com/racer/xxspeedo,xxspeedo,Mystery Man,239,340,140.2512845887413,4034,647323.04885005,94.32252087075034,LXW
deathaustinlegend,https://www.nitrotype.com/racer/deathaustinlegend,Nt_NitroZ,Nitro Rich,48,0,57.8086434745339,5669,646233.083996403,88.43318218349728,PR2W
adamlosborne,https://www.nitrotype.com/racer/adamlosborne,Sir Race alot,Pharaoh,379,0,64.98939253873995,5074,641220.0067790431,95.38017338272799,RFTP
noblerapid,https://www.nitrotype.com/racer/noblerapid,Los Mitotes,Raw Racing Recruit,63,160,57.54521034585678,5102,640347.0859332186,97.46563156552469,NTY
itzs_kris12,https://www.nitrotype.com/racer/itzs_kris12,ilyyx300,404 Not Found,185,0,111.30825582352458,4139,628770.1209537326,97.59685588727417,ECS
lava_racer,https://www.nitrotype.com/racer/lava_racer,Sapphire,"Peace, Love, Nitros",203,180,93.82919559636821,4511,627984.0546024163,94.7568988462996,PSR
cr4zy4rm1d1lo,https://www.nitrotype.com/racer/cr4zy4rm1d1lo,Cr4zy-Typer-YT,Not a Bot,371,0,79.11877852982843,4761,627972.0711773396,94.51115864663808,CZBZ
davidstar,https://www.nitrotype.com/racer/davidstar,David Star,League Champion,371,120,73.99375805099032,4608,625837.3686620708,99.13758776947753,NTPD1
joeydaboey,https://www.nitrotype.com/racer/joeydaboey,_-THUNDER X TYPIST-_,Not a Bot,48,20,79.87694533811555,4761,619463.3032512045,92.9780156121183,TXT
honey_theunicorn,https://www.nitrotype.com/racer/honey_theunicorn,ViSibLE road to 20k,League Champion,371,200,87.62633750492202,4576,619323.0300811812,94.1093033642535,PR2W
jketchum10,https://www.nitrotype.com/racer/jketchum10,splxtz,League Champion,371,120,81.05792090082907,4640,619102.5121006871,94.94645453242418,ZL
darcy2023,https://www.nitrotype.com/racer/darcy2023,ZeusPoseidonHades35k,Gear Grinder,43,120,92.27731099738467,4520,609609.1293635785,92.28857070542719,FAM3
rainbowspyro2022,https://www.nitrotype.com/racer/rainbowspyro2022,_-Rainbow-_,Shocking,257,0,127.00043193940793,3818,601206.4347205177,96.30955262271198,PSR
fc7744a52fe2bc52a1767dcd1eedab71,https://www.nitrotype.com/racer/fc7744a52fe2bc52a1767dcd1eedab71,PLS GV NT GOLD,Tilted Typist,52,0,114.08071434141777,3879,595708.2127529674,97.79182107342002,N8TE
5717446eb7693aee94317c2c4bcf54f2,https://www.nitrotype.com/racer/5717446eb7693aee94317c2c4bcf54f2,Dj_busta,Nitro Rich,338,120,67.3821459439437,4832,587956.4499869294,91.01559751377975,CAM0
youyouyouyou111,https://www.nitrotype.com/racer/youyouyouyou111,AllstateRacing4Ava,May The 4th Be With You,75,0,79.46394919931767,4270,580673.7947206912,97.32144663461214,PR2W
plz100kcash,https://www.nitrotype.com/racer/plz100kcash,Spider,Down to the Wire,52,0,121.73046650815775,3741,575192.267917682,95.57914431857559,TALK
dhxchung,https://www.nitrotype.com/racer/dhxchung,Just a little kid,Down to the Wire,266,300,118.91536227206713,3758,562583.3297051822,93.88249853952641,PSR
fastbrayy178,https://www.nitrotype.com/racer/fastbrayy178,-xenr-9K,404 Not Found,53,0,170.04818406933555,3049,561877.7706044167,99.5992675232858,4EP
hacker4279,https://www.nitrotype.com/racer/hacker4279,no one,Keyboard Cat,68,0,103.36602913843755,3936,559493.7605328569,93.71372623172753,LEGNDS
bearion,https://www.nitrotype.com/racer/bearion,Tkeyyy,2icy4u,185,0,93.00095629075102,3894,556122.9979413423,97.48456676641818,ECS
6fbd67f9d84f6c8b513276ecce2b0bd2,https://www.nitrotype.com/racer/6fbd67f9d84f6c8b513276ecce2b0bd2,River Star,Keyboard Cat,315,20,66.78621905074554,4643,555981.2874342095,89.76935291844075,CAT4
big_melody,https://www.nitrotype.com/racer/big_melody,BigEggMelody,Operation: Typing,371,280,102.02315547692213,3666,547862.9676586479,98.96217689723994,NTPD1
braxg0n,https://www.nitrotype.com/racer/braxg0n,YEET_BO,Yo,185,0,174.59801415386272,2914,543810.9149522898,99.63751732657931,WP
gcycy,https://www.nitrotype.com/racer/gcycy,FloodZone,Three Commas Club,134,0,97.13491093433787,3791,535432.323618917,95.06641483652494,ZL
footballgoated181,https://www.nitrotype.com/racer/footballgoated181,JJ 17K,Never Exhausted,291,260,91.03066332916146,3810,533467.4586234299,96.22196099458984,IR
arlan2000,https://www.nitrotype.com/racer/arlan2000,Arlz 180k,Nitro Dog,379,180,95.2525210222952,3655,532690.0021251701,98.72418236042229,NTPD1
mrfancypants12,https://www.nitrotype.com/racer/mrfancypants12,2 FAST 4 U 15K,Nitro Rich,380,180,87.67276137803003,4056,530622.0512613172,90.95332940717165,P1RE
xx_l1am_xx,https://www.nitrotype.com/racer/xx_l1am_xx,Liam  ,My Popsicle Melted,343,0,92.4321172612058,3888,526546.9034360296,92.62233681853306,PSR
cool688,https://www.nitrotype.com/racer/cool688,NitroJoe,Operation: Typing,280,0,123.02095893094217,3410,525127.6374675935,95.34760538981014,T0WER
nicasio567,https://www.nitrotype.com/racer/nicasio567,Timmy Tough Knuckles,Sea Student,316,200,129.1541062578165,3291,524577.825214148,96.85293016409952,PR2W
ehh_itz_mce,https://www.nitrotype.com/racer/ehh_itz_mce,Juicyz,Drift King,106,320,95.62217799018616,3667,518605.6782104401,95.6795977740792,PR2W
fstmario,https://www.nitrotype.com/racer/fstmario,Mario,I Hate Words,209,220,139.3285969378063,3130,514096.30768491473,96.80765081799312,NTPD1
thecarcollectoor2,https://www.nitrotype.com/racer/thecarcollectoor2,l8rval,Speed Demon,198,80,124.96876381818387,3237,512974.23277518334,97.5306746796442,ECS
